data_D2,vacina_D2,agegroup,n,dif
2021-07-01,AZ,7,3079,209
2021-07-01,AZ,8,1897,209
2021-07-01,AZ,9,154,209
2021-07-01,AZ,10,186,209
2021-07-01,AZ,11,8,209
2021-07-01,Coronavac,3,6,209
2021-07-01,Coronavac,4,2230,209
2021-07-01,Coronavac,5,2247,209
2021-07-01,Coronavac,6,1065,209
2021-07-01,Coronavac,7,642,209
2021-07-01,Coronavac,8,243,209
2021-07-01,Coronavac,9,100,209
2021-07-01,Coronavac,10,12,209
2021-07-01,Coronavac,11,2,209
2021-07-01,Pfizer,4,3,209
2021-07-01,Pfizer,5,1,209
2021-07-01,Pfizer,6,44,209
2021-07-01,Pfizer,7,9,209
2021-07-01,Pfizer,8,3,209
2021-07-01,Pfizer,9,1,209
2021-07-02,AZ,3,1,208
2021-07-02,AZ,4,1748,208
2021-07-02,AZ,5,3311,208
2021-07-02,AZ,6,3791,208
2021-07-02,AZ,7,1951,208
2021-07-02,AZ,8,4909,208
2021-07-02,AZ,9,223,208
2021-07-02,AZ,10,158,208
2021-07-02,AZ,11,6,208
2021-07-02,Coronavac,1,1,208
2021-07-02,Coronavac,3,2,208
2021-07-02,Coronavac,4,3012,208
2021-07-02,Coronavac,5,3316,208
2021-07-02,Coronavac,6,1973,208
2021-07-02,Coronavac,7,1011,208
2021-07-02,Coronavac,8,279,208
2021-07-02,Coronavac,9,99,208
2021-07-02,Coronavac,10,16,208
2021-07-02,Coronavac,11,8,208
2021-07-02,Pfizer,4,6,208
2021-07-02,Pfizer,6,9,208
2021-07-02,Pfizer,7,2,208
2021-07-02,Pfizer,8,2,208
2021-07-03,AZ,4,236,207
2021-07-03,AZ,5,267,207
2021-07-03,AZ,6,566,207
2021-07-03,AZ,7,1054,207
2021-07-03,AZ,8,4795,207
2021-07-03,AZ,9,70,207
2021-07-03,AZ,10,62,207
2021-07-03,AZ,11,1,207
2021-07-03,Coronavac,3,1,207
2021-07-03,Coronavac,4,942,207
2021-07-03,Coronavac,5,1015,207
2021-07-03,Coronavac,6,561,207
2021-07-03,Coronavac,7,329,207
2021-07-03,Coronavac,8,319,207
2021-07-03,Coronavac,9,52,207
2021-07-03,Coronavac,10,12,207
2021-07-03,Coronavac,11,2,207
2021-07-03,Pfizer,5,1,207
2021-07-03,Pfizer,6,3,207
2021-07-03,Pfizer,7,2,207
2021-07-03,Pfizer,8,1,207
2021-07-04,AZ,4,145,206
2021-07-04,AZ,5,129,206
2021-07-04,AZ,6,117,206
2021-07-04,AZ,7,70,206
2021-07-04,AZ,8,1433,206
2021-07-04,AZ,10,2,206
2021-07-04,Coronavac,4,192,206
2021-07-04,Coronavac,5,412,206
2021-07-04,Coronavac,6,45,206
2021-07-04,Coronavac,7,35,206
2021-07-04,Coronavac,8,6,206
2021-07-04,Coronavac,9,2,206
2021-07-04,Pfizer,5,1,206
2021-07-05,AZ,3,2,205
2021-07-05,AZ,4,753,205
2021-07-05,AZ,5,1327,205
2021-07-05,AZ,6,2048,205
2021-07-05,AZ,7,2288,205
2021-07-05,AZ,8,20179,205
2021-07-05,AZ,9,599,205
2021-07-05,AZ,10,184,205
2021-07-05,AZ,11,14,205
2021-07-05,Coronavac,1,1,205
2021-07-05,Coronavac,3,4,205
2021-07-05,Coronavac,4,2403,205
2021-07-05,Coronavac,5,2213,205
2021-07-05,Coronavac,6,951,205
2021-07-05,Coronavac,7,828,205
2021-07-05,Coronavac,8,401,205
2021-07-05,Coronavac,9,95,205
2021-07-05,Coronavac,10,32,205
2021-07-05,Coronavac,11,3,205
2021-07-05,Pfizer,4,2,205
2021-07-05,Pfizer,5,6,205
2021-07-05,Pfizer,6,9,205
2021-07-05,Pfizer,7,7,205
2021-07-05,Pfizer,8,4,205
2021-07-05,Pfizer,9,1,205
2021-07-05,Pfizer,10,1,205
2021-07-06,AZ,4,204,204
2021-07-06,AZ,5,247,204
2021-07-06,AZ,6,701,204
2021-07-06,AZ,7,1305,204
2021-07-06,AZ,8,24298,204
2021-07-06,AZ,9,933,204
2021-07-06,AZ,10,213,204
2021-07-06,AZ,11,12,204
2021-07-06,Coronavac,3,2,204
2021-07-06,Coronavac,4,2330,204
2021-07-06,Coronavac,5,2156,204
2021-07-06,Coronavac,6,940,204
2021-07-06,Coronavac,7,1639,204
2021-07-06,Coronavac,8,484,204
2021-07-06,Coronavac,9,98,204
2021-07-06,Coronavac,10,18,204
2021-07-06,Coronavac,11,3,204
2021-07-06,Pfizer,4,4,204
2021-07-06,Pfizer,5,3,204
2021-07-06,Pfizer,6,4,204
2021-07-06,Pfizer,7,4,204
2021-07-06,Pfizer,8,7,204
2021-07-07,AZ,4,217,203
2021-07-07,AZ,5,275,203
2021-07-07,AZ,6,533,203
2021-07-07,AZ,7,1029,203
2021-07-07,AZ,8,27316,203
2021-07-07,AZ,9,1016,203
2021-07-07,AZ,10,228,203
2021-07-07,AZ,11,14,203
2021-07-07,Coronavac,3,2,203
2021-07-07,Coronavac,4,3499,203
2021-07-07,Coronavac,5,3008,203
2021-07-07,Coronavac,6,938,203
2021-07-07,Coronavac,7,1884,203
2021-07-07,Coronavac,8,267,203
2021-07-07,Coronavac,9,75,203
2021-07-07,Coronavac,10,19,203
2021-07-07,Coronavac,11,3,203
2021-07-07,Pfizer,4,1,203
2021-07-07,Pfizer,5,9,203
2021-07-07,Pfizer,6,13,203
2021-07-07,Pfizer,7,9,203
2021-07-07,Pfizer,8,3,203
2021-07-08,AZ,4,313,202
2021-07-08,AZ,5,309,202
2021-07-08,AZ,6,569,202
2021-07-08,AZ,7,893,202
2021-07-08,AZ,8,20276,202
2021-07-08,AZ,9,933,202
2021-07-08,AZ,10,205,202
2021-07-08,AZ,11,17,202
2021-07-08,Coronavac,3,11,202
2021-07-08,Coronavac,4,7148,202
2021-07-08,Coronavac,5,6391,202
2021-07-08,Coronavac,6,2075,202
2021-07-08,Coronavac,7,2685,202
2021-07-08,Coronavac,8,416,202
2021-07-08,Coronavac,9,187,202
2021-07-08,Coronavac,10,43,202
2021-07-08,Coronavac,11,8,202
2021-07-08,Pfizer,4,8,202
2021-07-08,Pfizer,5,5,202
2021-07-08,Pfizer,6,11,202
2021-07-08,Pfizer,7,7,202
2021-07-08,Pfizer,8,4,202
2021-07-09,AZ,3,1,201
2021-07-09,AZ,4,61,201
2021-07-09,AZ,5,107,201
2021-07-09,AZ,6,290,201
2021-07-09,AZ,7,617,201
2021-07-09,AZ,8,4343,201
2021-07-09,AZ,9,235,201
2021-07-09,AZ,10,37,201
2021-07-09,AZ,11,4,201
2021-07-09,Coronavac,4,1906,201
2021-07-09,Coronavac,5,2071,201
2021-07-09,Coronavac,6,1743,201
2021-07-09,Coronavac,7,3888,201
2021-07-09,Coronavac,8,142,201
2021-07-09,Coronavac,9,33,201
2021-07-09,Coronavac,10,14,201
2021-07-09,Coronavac,11,1,201
2021-07-09,Pfizer,5,2,201
2021-07-09,Pfizer,7,6,201
2021-07-09,Pfizer,8,4,201
2021-07-10,AZ,4,86,200
2021-07-10,AZ,5,101,200
2021-07-10,AZ,6,251,200
2021-07-10,AZ,7,630,200
2021-07-10,AZ,8,10091,200
2021-07-10,AZ,9,289,200
2021-07-10,AZ,10,50,200
2021-07-10,AZ,11,5,200
2021-07-10,Coronavac,4,658,200
2021-07-10,Coronavac,5,760,200
2021-07-10,Coronavac,6,443,200
2021-07-10,Coronavac,7,2230,200
2021-07-10,Coronavac,8,134,200
2021-07-10,Coronavac,9,23,200
2021-07-10,Coronavac,10,7,200
2021-07-10,Coronavac,11,1,200
2021-07-10,Pfizer,4,2,200
2021-07-10,Pfizer,5,2,200
2021-07-10,Pfizer,6,4,200
2021-07-10,Pfizer,7,3,200
2021-07-10,Pfizer,8,1,200
2021-07-11,AZ,4,2,199
2021-07-11,AZ,5,2,199
2021-07-11,AZ,6,1,199
2021-07-11,AZ,7,10,199
2021-07-11,AZ,8,851,199
2021-07-11,AZ,9,18,199
2021-07-11,AZ,10,4,199
2021-07-11,Coronavac,4,74,199
2021-07-11,Coronavac,5,89,199
2021-07-11,Coronavac,6,86,199
2021-07-11,Coronavac,7,600,199
2021-07-11,Coronavac,8,26,199
2021-07-11,Coronavac,9,3,199
2021-07-12,AZ,4,297,198
2021-07-12,AZ,5,353,198
2021-07-12,AZ,6,1567,198
2021-07-12,AZ,7,2142,198
2021-07-12,AZ,8,34572,198
2021-07-12,AZ,9,1098,198
2021-07-12,AZ,10,189,198
2021-07-12,AZ,11,17,198
2021-07-12,Coronavac,1,1,198
2021-07-12,Coronavac,3,3,198
2021-07-12,Coronavac,4,4462,198
2021-07-12,Coronavac,5,3796,198
2021-07-12,Coronavac,6,3388,198
2021-07-12,Coronavac,7,4549,198
2021-07-12,Coronavac,8,336,198
2021-07-12,Coronavac,9,101,198
2021-07-12,Coronavac,10,27,198
2021-07-12,Coronavac,11,7,198
2021-07-12,Pfizer,3,2,198
2021-07-12,Pfizer,4,24,198
2021-07-12,Pfizer,5,31,198
2021-07-12,Pfizer,6,26,198
2021-07-12,Pfizer,7,10,198
2021-07-12,Pfizer,8,4,198
2021-07-13,AZ,1,1,197
2021-07-13,AZ,2,1,197
2021-07-13,AZ,3,1,197
2021-07-13,AZ,4,374,197
2021-07-13,AZ,5,406,197
2021-07-13,AZ,6,1275,197
2021-07-13,AZ,7,1769,197
2021-07-13,AZ,8,47897,197
2021-07-13,AZ,9,961,197
2021-07-13,AZ,10,203,197
2021-07-13,AZ,11,24,197
2021-07-13,Coronavac,3,3,197
2021-07-13,Coronavac,4,3926,197
2021-07-13,Coronavac,5,3161,197
2021-07-13,Coronavac,6,3596,197
2021-07-13,Coronavac,7,3722,197
2021-07-13,Coronavac,8,389,197
2021-07-13,Coronavac,9,95,197
2021-07-13,Coronavac,10,25,197
2021-07-13,Coronavac,11,5,197
2021-07-13,Pfizer,5,8,197
2021-07-13,Pfizer,6,7,197
2021-07-13,Pfizer,7,4,197
2021-07-13,Pfizer,8,5,197
2021-07-14,AZ,1,1,196
2021-07-14,AZ,3,1,196
2021-07-14,AZ,4,378,196
2021-07-14,AZ,5,386,196
2021-07-14,AZ,6,1161,196
2021-07-14,AZ,7,1666,196
2021-07-14,AZ,8,107041,196
2021-07-14,AZ,9,1213,196
2021-07-14,AZ,10,216,196
2021-07-14,AZ,11,22,196
2021-07-14,Coronavac,2,1,196
2021-07-14,Coronavac,3,5,196
2021-07-14,Coronavac,4,3777,196
2021-07-14,Coronavac,5,2859,196
2021-07-14,Coronavac,6,11017,196
2021-07-14,Coronavac,7,6592,196
2021-07-14,Coronavac,8,368,196
2021-07-14,Coronavac,9,91,196
2021-07-14,Coronavac,10,26,196
2021-07-14,Coronavac,11,7,196
2021-07-14,Pfizer,4,5,196
2021-07-14,Pfizer,5,4,196
2021-07-14,Pfizer,6,11,196
2021-07-14,Pfizer,7,7,196
2021-07-14,Pfizer,8,13,196
2021-07-14,Pfizer,10,1,196
2021-07-15,AZ,3,1,195
2021-07-15,AZ,4,588,195
2021-07-15,AZ,5,562,195
2021-07-15,AZ,6,1009,195
2021-07-15,AZ,7,1248,195
2021-07-15,AZ,8,83314,195
2021-07-15,AZ,9,1628,195
2021-07-15,AZ,10,247,195
2021-07-15,AZ,11,32,195
2021-07-15,Coronavac,3,9,195
2021-07-15,Coronavac,4,4203,195
2021-07-15,Coronavac,5,3286,195
2021-07-15,Coronavac,6,9795,195
2021-07-15,Coronavac,7,13816,195
2021-07-15,Coronavac,8,439,195
2021-07-15,Coronavac,9,115,195
2021-07-15,Coronavac,10,20,195
2021-07-15,Coronavac,11,11,195
2021-07-15,Pfizer,4,5,195
2021-07-15,Pfizer,5,16,195
2021-07-15,Pfizer,6,9,195
2021-07-15,Pfizer,7,8,195
2021-07-15,Pfizer,8,16,195
2021-07-16,AZ,3,2,194
2021-07-16,AZ,4,573,194
2021-07-16,AZ,5,560,194
2021-07-16,AZ,6,997,194
2021-07-16,AZ,7,1208,194
2021-07-16,AZ,8,79012,194
2021-07-16,AZ,9,1246,194
2021-07-16,AZ,10,227,194
2021-07-16,AZ,11,20,194
2021-07-16,Coronavac,3,5,194
2021-07-16,Coronavac,4,5360,194
2021-07-16,Coronavac,5,5094,194
2021-07-16,Coronavac,6,13494,194
2021-07-16,Coronavac,7,48748,194
2021-07-16,Coronavac,8,759,194
2021-07-16,Coronavac,9,147,194
2021-07-16,Coronavac,10,31,194
2021-07-16,Coronavac,11,5,194
2021-07-16,Pfizer,4,7,194
2021-07-16,Pfizer,5,21,194
2021-07-16,Pfizer,6,4,194
2021-07-16,Pfizer,7,5,194
2021-07-16,Pfizer,8,13,194
2021-07-17,AZ,2,1,193
2021-07-17,AZ,4,172,193
2021-07-17,AZ,5,191,193
2021-07-17,AZ,6,422,193
2021-07-17,AZ,7,526,193
2021-07-17,AZ,8,37277,193
2021-07-17,AZ,9,976,193
2021-07-17,AZ,10,149,193
2021-07-17,AZ,11,7,193
2021-07-17,Coronavac,3,2,193
2021-07-17,Coronavac,4,2562,193
2021-07-17,Coronavac,5,2447,193
2021-07-17,Coronavac,6,11624,193
2021-07-17,Coronavac,7,19385,193
2021-07-17,Coronavac,8,393,193
2021-07-17,Coronavac,9,98,193
2021-07-17,Coronavac,10,38,193
2021-07-17,Coronavac,11,3,193
2021-07-17,Pfizer,4,1,193
2021-07-17,Pfizer,5,2,193
2021-07-17,Pfizer,6,5,193
2021-07-17,Pfizer,7,2,193
2021-07-17,Pfizer,8,2,193
2021-07-18,AZ,4,4,192
2021-07-18,AZ,5,4,192
2021-07-18,AZ,6,3,192
2021-07-18,AZ,7,7,192
2021-07-18,AZ,8,664,192
2021-07-18,AZ,9,25,192
2021-07-18,AZ,10,4,192
2021-07-18,AZ,11,1,192
2021-07-18,Coronavac,3,2,192
2021-07-18,Coronavac,4,86,192
2021-07-18,Coronavac,5,117,192
2021-07-18,Coronavac,6,1506,192
2021-07-18,Coronavac,7,81,192
2021-07-18,Coronavac,8,8,192
2021-07-18,Coronavac,9,1,192
2021-07-18,Coronavac,10,1,192
2021-07-18,Pfizer,5,4,192
2021-07-18,Pfizer,6,4,192
2021-07-18,Pfizer,7,1,192
2021-07-19,AZ,1,1,191
2021-07-19,AZ,3,1,191
2021-07-19,AZ,4,457,191
2021-07-19,AZ,5,495,191
2021-07-19,AZ,6,1263,191
2021-07-19,AZ,7,1264,191
2021-07-19,AZ,8,51255,191
2021-07-19,AZ,9,1108,191
2021-07-19,AZ,10,172,191
2021-07-19,AZ,11,21,191
2021-07-19,Coronavac,3,7,191
2021-07-19,Coronavac,4,3942,191
2021-07-19,Coronavac,5,3855,191
2021-07-19,Coronavac,6,14883,191
2021-07-19,Coronavac,7,26220,191
2021-07-19,Coronavac,8,541,191
2021-07-19,Coronavac,9,115,191
2021-07-19,Coronavac,10,32,191
2021-07-19,Coronavac,11,7,191
2021-07-19,Pfizer,4,4,191
2021-07-19,Pfizer,5,11,191
2021-07-19,Pfizer,6,4,191
2021-07-19,Pfizer,7,6,191
2021-07-19,Pfizer,8,6,191
2021-07-20,AZ,3,2,190
2021-07-20,AZ,4,478,190
2021-07-20,AZ,5,522,190
2021-07-20,AZ,6,1018,190
2021-07-20,AZ,7,1047,190
2021-07-20,AZ,8,56264,190
2021-07-20,AZ,9,866,190
2021-07-20,AZ,10,184,190
2021-07-20,AZ,11,13,190
2021-07-20,Coronavac,3,1,190
2021-07-20,Coronavac,4,3578,190
2021-07-20,Coronavac,5,3984,190
2021-07-20,Coronavac,6,25504,190
2021-07-20,Coronavac,7,11467,190
2021-07-20,Coronavac,8,547,190
2021-07-20,Coronavac,9,150,190
2021-07-20,Coronavac,10,37,190
2021-07-20,Coronavac,11,7,190
2021-07-20,Pfizer,4,3,190
2021-07-20,Pfizer,5,3,190
2021-07-20,Pfizer,6,2,190
2021-07-20,Pfizer,7,1,190
2021-07-20,Pfizer,8,12,190
2021-07-21,AZ,1,1,189
2021-07-21,AZ,2,1,189
2021-07-21,AZ,3,2,189
2021-07-21,AZ,4,576,189
2021-07-21,AZ,5,499,189
2021-07-21,AZ,6,903,189
2021-07-21,AZ,7,791,189
2021-07-21,AZ,8,78854,189
2021-07-21,AZ,9,1002,189
2021-07-21,AZ,10,207,189
2021-07-21,AZ,11,30,189
2021-07-21,Coronavac,3,8,189
2021-07-21,Coronavac,4,5980,189
2021-07-21,Coronavac,5,5660,189
2021-07-21,Coronavac,6,82403,189
2021-07-21,Coronavac,7,26675,189
2021-07-21,Coronavac,8,1075,189
2021-07-21,Coronavac,9,227,189
2021-07-21,Coronavac,10,77,189
2021-07-21,Coronavac,11,16,189
2021-07-21,Pfizer,4,2,189
2021-07-21,Pfizer,5,5,189
2021-07-21,Pfizer,6,2,189
2021-07-21,Pfizer,7,4,189
2021-07-21,Pfizer,8,4,189
2021-07-22,AZ,2,1,188
2021-07-22,AZ,3,1,188
2021-07-22,AZ,4,596,188
2021-07-22,AZ,5,726,188
2021-07-22,AZ,6,899,188
2021-07-22,AZ,7,921,188
2021-07-22,AZ,8,102549,188
2021-07-22,AZ,9,1256,188
2021-07-22,AZ,10,207,188
2021-07-22,AZ,11,23,188
2021-07-22,Coronavac,2,1,188
2021-07-22,Coronavac,3,6,188
2021-07-22,Coronavac,4,5181,188
2021-07-22,Coronavac,5,4665,188
2021-07-22,Coronavac,6,78659,188
2021-07-22,Coronavac,7,17463,188
2021-07-22,Coronavac,8,867,188
2021-07-22,Coronavac,9,175,188
2021-07-22,Coronavac,10,46,188
2021-07-22,Coronavac,11,12,188
2021-07-22,Pfizer,4,8,188
2021-07-22,Pfizer,5,12,188
2021-07-22,Pfizer,6,16,188
2021-07-22,Pfizer,7,20,188
2021-07-22,Pfizer,8,24,188
2021-07-23,AZ,1,1,187
2021-07-23,AZ,3,1,187
2021-07-23,AZ,4,809,187
2021-07-23,AZ,5,908,187
2021-07-23,AZ,6,1105,187
2021-07-23,AZ,7,1230,187
2021-07-23,AZ,8,73055,187
2021-07-23,AZ,9,1042,187
2021-07-23,AZ,10,227,187
2021-07-23,AZ,11,29,187
2021-07-23,Coronavac,3,3,187
2021-07-23,Coronavac,4,4078,187
2021-07-23,Coronavac,5,4521,187
2021-07-23,Coronavac,6,56058,187
2021-07-23,Coronavac,7,12525,187
2021-07-23,Coronavac,8,692,187
2021-07-23,Coronavac,9,152,187
2021-07-23,Coronavac,10,37,187
2021-07-23,Coronavac,11,7,187
2021-07-23,Pfizer,4,10,187
2021-07-23,Pfizer,5,28,187
2021-07-23,Pfizer,6,11,187
2021-07-23,Pfizer,7,2,187
2021-07-23,Pfizer,8,11,187
2021-07-24,AZ,3,5,186
2021-07-24,AZ,4,401,186
2021-07-24,AZ,5,381,186
2021-07-24,AZ,6,456,186
2021-07-24,AZ,7,521,186
2021-07-24,AZ,8,28147,186
2021-07-24,AZ,9,315,186
2021-07-24,AZ,10,69,186
2021-07-24,AZ,11,5,186
2021-07-24,Coronavac,3,1,186
2021-07-24,Coronavac,4,1063,186
2021-07-24,Coronavac,5,1259,186
2021-07-24,Coronavac,6,28189,186
2021-07-24,Coronavac,7,4410,186
2021-07-24,Coronavac,8,253,186
2021-07-24,Coronavac,9,72,186
2021-07-24,Coronavac,10,21,186
2021-07-24,Pfizer,4,3,186
2021-07-24,Pfizer,5,8,186
2021-07-24,Pfizer,6,6,186
2021-07-24,Pfizer,7,2,186
2021-07-24,Pfizer,8,10,186
2021-07-25,AZ,4,394,185
2021-07-25,AZ,5,310,185
2021-07-25,AZ,6,211,185
2021-07-25,AZ,7,184,185
2021-07-25,AZ,8,11979,185
2021-07-25,AZ,9,78,185
2021-07-25,AZ,10,8,185
2021-07-25,AZ,11,3,185
2021-07-25,Coronavac,4,73,185
2021-07-25,Coronavac,5,153,185
2021-07-25,Coronavac,6,4234,185
2021-07-25,Coronavac,7,532,185
2021-07-25,Coronavac,8,16,185
2021-07-25,Pfizer,5,4,185
2021-07-25,Pfizer,6,1,185
2021-07-26,AZ,3,2,184
2021-07-26,AZ,4,899,184
2021-07-26,AZ,5,771,184
2021-07-26,AZ,6,1040,184
2021-07-26,AZ,7,1328,184
2021-07-26,AZ,8,67875,184
2021-07-26,AZ,9,924,184
2021-07-26,AZ,10,199,184
2021-07-26,AZ,11,24,184
2021-07-26,Coronavac,3,6,184
2021-07-26,Coronavac,4,3006,184
2021-07-26,Coronavac,5,3359,184
2021-07-26,Coronavac,6,30977,184
2021-07-26,Coronavac,7,7007,184
2021-07-26,Coronavac,8,458,184
2021-07-26,Coronavac,9,148,184
2021-07-26,Coronavac,10,40,184
2021-07-26,Coronavac,11,4,184
2021-07-26,Pfizer,4,23,184
2021-07-26,Pfizer,5,38,184
2021-07-26,Pfizer,6,8,184
2021-07-26,Pfizer,7,4,184
2021-07-26,Pfizer,8,37,184
2021-07-27,AZ,3,3,183
2021-07-27,AZ,4,2713,183
2021-07-27,AZ,5,2734,183
2021-07-27,AZ,6,2849,183
2021-07-27,AZ,7,3003,183
2021-07-27,AZ,8,104660,183
2021-07-27,AZ,9,1140,183
2021-07-27,AZ,10,243,183
2021-07-27,AZ,11,35,183
2021-07-27,Coronavac,2,1,183
2021-07-27,Coronavac,3,6,183
2021-07-27,Coronavac,4,3123,183
2021-07-27,Coronavac,5,3406,183
2021-07-27,Coronavac,6,29459,183
2021-07-27,Coronavac,7,5382,183
2021-07-27,Coronavac,8,434,183
2021-07-27,Coronavac,9,111,183
2021-07-27,Coronavac,10,28,183
2021-07-27,Coronavac,11,8,183
2021-07-27,Pfizer,4,33,183
2021-07-27,Pfizer,5,66,183
2021-07-27,Pfizer,6,23,183
2021-07-27,Pfizer,7,12,183
2021-07-27,Pfizer,8,336,183
2021-07-27,Pfizer,9,4,183
2021-07-28,AZ,2,1,182
2021-07-28,AZ,3,1,182
2021-07-28,AZ,4,2020,182
2021-07-28,AZ,5,2394,182
2021-07-28,AZ,6,2286,182
2021-07-28,AZ,7,3332,182
2021-07-28,AZ,8,118366,182
2021-07-28,AZ,9,977,182
2021-07-28,AZ,10,192,182
2021-07-28,AZ,11,31,182
2021-07-28,Coronavac,1,1,182
2021-07-28,Coronavac,3,3,182
2021-07-28,Coronavac,4,2172,182
2021-07-28,Coronavac,5,3346,182
2021-07-28,Coronavac,6,18232,182
2021-07-28,Coronavac,7,3526,182
2021-07-28,Coronavac,8,291,182
2021-07-28,Coronavac,9,82,182
2021-07-28,Coronavac,10,24,182
2021-07-28,Coronavac,11,5,182
2021-07-28,Pfizer,4,27,182
2021-07-28,Pfizer,5,71,182
2021-07-28,Pfizer,6,34,182
2021-07-28,Pfizer,7,20,182
2021-07-28,Pfizer,8,672,182
2021-07-28,Pfizer,9,1,182
2021-07-29,AZ,2,1,181
2021-07-29,AZ,3,3,181
2021-07-29,AZ,4,1511,181
2021-07-29,AZ,5,1259,181
2021-07-29,AZ,6,1193,181
2021-07-29,AZ,7,2901,181
2021-07-29,AZ,8,142425,181
2021-07-29,AZ,9,831,181
2021-07-29,AZ,10,183,181
2021-07-29,AZ,11,24,181
2021-07-29,Coronavac,2,1,181
2021-07-29,Coronavac,3,4,181
2021-07-29,Coronavac,4,3173,181
2021-07-29,Coronavac,5,4253,181
2021-07-29,Coronavac,6,17723,181
2021-07-29,Coronavac,7,3253,181
2021-07-29,Coronavac,8,398,181
2021-07-29,Coronavac,9,92,181
2021-07-29,Coronavac,10,20,181
2021-07-29,Coronavac,11,5,181
2021-07-29,Pfizer,4,82,181
2021-07-29,Pfizer,5,172,181
2021-07-29,Pfizer,6,130,181
2021-07-29,Pfizer,7,409,181
2021-07-29,Pfizer,8,64357,181
2021-07-29,Pfizer,9,140,181
2021-07-29,Pfizer,10,13,181
2021-07-29,Pfizer,11,2,181
2021-07-30,AZ,1,1,180
2021-07-30,AZ,3,5,180
2021-07-30,AZ,4,2769,180
2021-07-30,AZ,5,2098,180
2021-07-30,AZ,6,1758,180
2021-07-30,AZ,7,3203,180
2021-07-30,AZ,8,96284,180
2021-07-30,AZ,9,709,180
2021-07-30,AZ,10,161,180
2021-07-30,AZ,11,18,180
2021-07-30,Coronavac,1,1,180
2021-07-30,Coronavac,4,2279,180
2021-07-30,Coronavac,5,2977,180
2021-07-30,Coronavac,6,13446,180
2021-07-30,Coronavac,7,2802,180
2021-07-30,Coronavac,8,233,180
2021-07-30,Coronavac,9,62,180
2021-07-30,Coronavac,10,24,180
2021-07-30,Coronavac,11,3,180
2021-07-30,Pfizer,1,1,180
2021-07-30,Pfizer,4,63,180
2021-07-30,Pfizer,5,161,180
2021-07-30,Pfizer,6,91,180
2021-07-30,Pfizer,7,156,180
2021-07-30,Pfizer,8,9483,180
2021-07-30,Pfizer,9,42,180
2021-07-30,Pfizer,10,3,180
2021-07-30,Pfizer,11,2,180
2021-07-31,AZ,3,3,179
2021-07-31,AZ,4,1435,179
2021-07-31,AZ,5,1422,179
2021-07-31,AZ,6,1193,179
2021-07-31,AZ,7,4191,179
2021-07-31,AZ,8,52158,179
2021-07-31,AZ,9,443,179
2021-07-31,AZ,10,103,179
2021-07-31,AZ,11,27,179
2021-07-31,Coronavac,3,2,179
2021-07-31,Coronavac,4,788,179
2021-07-31,Coronavac,5,837,179
2021-07-31,Coronavac,6,5911,179
2021-07-31,Coronavac,7,1828,179
2021-07-31,Coronavac,8,217,179
2021-07-31,Coronavac,9,46,179
2021-07-31,Coronavac,10,17,179
2021-07-31,Coronavac,11,7,179
2021-07-31,Pfizer,4,19,179
2021-07-31,Pfizer,5,56,179
2021-07-31,Pfizer,6,37,179
2021-07-31,Pfizer,7,54,179
2021-07-31,Pfizer,8,2640,179
2021-07-31,Pfizer,9,9,179
2021-08-01,AZ,4,35,178
2021-08-01,AZ,5,30,178
2021-08-01,AZ,6,58,178
2021-08-01,AZ,7,2101,178
2021-08-01,AZ,8,1224,178
2021-08-01,AZ,9,6,178
2021-08-01,AZ,10,2,178
2021-08-01,AZ,11,1,178
2021-08-01,Coronavac,4,37,178
2021-08-01,Coronavac,5,36,178
2021-08-01,Coronavac,6,85,178
2021-08-01,Coronavac,7,25,178
2021-08-01,Pfizer,5,1,178
2021-08-01,Pfizer,6,1,178
2021-08-01,Pfizer,7,3,178
2021-08-01,Pfizer,8,3,178
2021-08-02,AZ,3,5,177
2021-08-02,AZ,4,4537,177
2021-08-02,AZ,5,3599,177
2021-08-02,AZ,6,3399,177
2021-08-02,AZ,7,15405,177
2021-08-02,AZ,8,64322,177
2021-08-02,AZ,9,705,177
2021-08-02,AZ,10,163,177
2021-08-02,AZ,11,33,177
2021-08-02,Coronavac,2,1,177
2021-08-02,Coronavac,3,6,177
2021-08-02,Coronavac,4,2264,177
2021-08-02,Coronavac,5,3788,177
2021-08-02,Coronavac,6,8870,177
2021-08-02,Coronavac,7,2370,177
2021-08-02,Coronavac,8,232,177
2021-08-02,Coronavac,9,64,177
2021-08-02,Coronavac,10,20,177
2021-08-02,Coronavac,11,4,177
2021-08-02,Pfizer,4,60,177
2021-08-02,Pfizer,5,123,177
2021-08-02,Pfizer,6,85,177
2021-08-02,Pfizer,7,159,177
2021-08-02,Pfizer,8,3197,177
2021-08-02,Pfizer,9,18,177
2021-08-02,Pfizer,10,1,177
2021-08-03,AZ,3,6,176
2021-08-03,AZ,4,4348,176
2021-08-03,AZ,5,5463,176
2021-08-03,AZ,6,6249,176
2021-08-03,AZ,7,23571,176
2021-08-03,AZ,8,48902,176
2021-08-03,AZ,9,668,176
2021-08-03,AZ,10,175,176
2021-08-03,AZ,11,23,176
2021-08-03,Coronavac,3,1,176
2021-08-03,Coronavac,4,2016,176
2021-08-03,Coronavac,5,3910,176
2021-08-03,Coronavac,6,7627,176
2021-08-03,Coronavac,7,2058,176
2021-08-03,Coronavac,8,252,176
2021-08-03,Coronavac,9,73,176
2021-08-03,Coronavac,10,24,176
